gender,age,education,income,marital_status,employment,state,citizenship_status,place_birth,parent_nativity,immigrant_generation,immigration_levels_opinion,legalization_support,deportation_worry,political_party
1,39,3,2,NA,2,NA,1,1,3,2,1,NA,4,2
1,30,1,11,2,2,NA,0,1,3,2,3,NA,2,3
0,39,1,6,1,1,NA,NA,1,1,3,1,NA,4,2
0,28,3,NA,1,2,NA,0,2,3,1,1,NA,2,NA
0,49,3,NA,1,1,NA,NA,2,3,1,3,NA,4,1
1,53,NA,24,1,1,NA,NA,1,1,3,3,NA,4,2
1,34,4,23,1,1,NA,0,1,3,2,NA,NA,3,3
1,20,1,2,NA,1,NA,0,1,3,2,1,NA,2,3
1,18,1,3,NA,1,NA,0,1,3,2,3,NA,1,3
1,22,1,5,2,1,NA,0,1,3,2,3,NA,1,3
0,51,4,12,2,1,NA,1,2,3,1,1,NA,4,1
1,32,3,21,1,1,NA,0,1,3,2,NA,NA,1,3
1,50,3,6,1,1,NA,0,2,3,1,3,NA,3,NA
1,47,4,5,1,1,NA,0,2,3,1,NA,NA,1,NA
0,21,1,2,NA,1,NA,NA,2,1,1,3,NA,4,1
1,49,4,14,1,2,NA,0,1,3,2,3,NA,4,2
0,45,1,NA,1,1,NA,NA,2,3,1,NA,NA,1,2
0,20,1,3,NA,1,NA,1,2,3,1,2,NA,2,2
1,49,1,21,4,1,NA,NA,2,1,1,NA,NA,4,3
1,51,1,21,NA,1,NA,NA,1,3,2,1,NA,1,3
1,67,1,4,4,2,NA,1,2,3,1,3,NA,4,1
1,26,1,5,NA,1,NA,NA,2,1,1,NA,NA,4,2
0,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,NA,4,NA
0,48,1,6,4,1,NA,NA,1,3,2,1,NA,2,2
0,31,1,7,1,1,NA,0,1,3,2,1,NA,1,3
1,39,1,23,2,1,NA,0,2,3,1,NA,NA,2,NA
1,NA,NA,NA,NA,NA,NA,0,1,3,2,3,NA,3,3
1,47,1,6,NA,2,NA,NA,1,2,2,1,NA,4,NA
0,23,3,11,1,1,NA,0,1,3,2,1,NA,1,NA
0,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,3,3
0,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,NA,1,3
1,47,4,6,2,1,NA,0,1,3,2,3,NA,1,3
1,67,1,2,2,2,NA,1,2,3,1,1,NA,1,3
1,50,NA,23,1,1,NA,0,2,3,1,3,NA,2,3
1,45,1,21,1,1,NA,1,2,3,1,3,NA,3,1
1,NA,NA,NA,NA,NA,NA,1,1,3,2,3,NA,4,3
1,40,1,3,1,1,NA,0,1,3,2,1,NA,1,3
1,53,3,14,4,2,NA,0,2,3,1,3,NA,3,3
0,24,3,NA,4,1,NA,NA,2,1,1,3,NA,2,3
0,38,1,NA,NA,1,NA,0,1,3,2,1,NA,2,NA
1,25,1,14,1,1,NA,0,1,3,2,1,NA,1,2
1,44,4,4,2,1,NA,0,2,3,1,3,NA,4,NA
0,66,1,3,3,2,NA,1,1,3,2,3,NA,1,3
1,26,3,2,1,1,NA,0,1,3,2,1,NA,2,1
0,NA,NA,NA,NA,NA,NA,0,2,3,1,3,NA,3,2
1,27,4,NA,1,1,NA,NA,1,2,2,3,NA,3,NA
1,33,1,3,1,1,NA,0,1,3,2,3,NA,3,3
1,30,1,5,1,1,NA,0,1,3,2,NA,NA,1,2
0,57,1,5,1,1,NA,NA,1,2,2,1,NA,4,2
0,40,3,6,NA,1,NA,0,1,3,2,1,NA,1,3
1,18,1,3,NA,1,NA,NA,1,1,3,3,NA,4,3
1,22,1,5,NA,1,NA,NA,1,3,2,1,NA,4,1
1,28,NA,13,1,1,NA,NA,2,3,1,3,NA,4,1
1,35,1,12,2,1,NA,0,1,3,2,3,NA,2,2
0,55,1,3,3,1,NA,0,2,3,1,1,NA,4,3
0,43,1,7,3,2,NA,1,1,3,2,1,NA,4,2
1,62,4,21,NA,1,NA,NA,1,1,3,NA,NA,4,2
0,52,1,6,4,1,NA,0,2,3,1,1,NA,2,3
0,47,4,3,4,2,NA,1,2,3,1,1,NA,3,3
1,47,NA,23,4,1,NA,1,2,3,1,3,NA,4,3
0,52,4,NA,1,1,NA,1,1,3,2,3,NA,4,3
1,18,1,2,NA,1,NA,NA,2,3,1,1,NA,4,1
1,18,1,2,NA,1,NA,1,2,3,1,1,NA,1,2
0,18,3,27,NA,2,NA,NA,2,2,1,3,NA,1,3
0,44,3,5,1,1,NA,0,2,3,1,1,NA,4,NA
1,32,3,NA,5,1,NA,0,2,3,1,3,NA,3,3
0,33,1,NA,1,1,NA,0,1,3,2,3,NA,1,3
1,19,1,5,NA,1,NA,0,1,3,2,1,NA,3,NA
1,23,1,5,NA,1,NA,NA,1,3,2,1,NA,4,3
0,44,1,2,4,1,NA,NA,1,1,3,1,NA,4,2
1,27,3,24,1,1,NA,NA,1,1,3,1,NA,4,NA
0,43,1,6,4,1,NA,0,1,3,2,1,NA,1,3
1,48,1,12,3,1,NA,0,1,3,2,3,NA,2,3
0,18,3,NA,NA,1,NA,NA,1,1,3,1,NA,4,2
0,37,1,6,1,1,NA,0,1,3,2,1,NA,1,3
1,25,3,13,NA,1,NA,NA,1,3,2,3,NA,3,2
0,48,1,6,1,1,NA,1,1,2,2,3,NA,3,2
0,45,3,13,1,1,NA,1,1,3,2,1,NA,1,2
1,NA,NA,NA,1,1,NA,1,2,3,1,3,NA,3,NA
0,19,3,3,2,1,NA,NA,2,2,1,3,NA,4,2
1,33,1,5,1,1,NA,0,1,3,2,3,NA,2,2
1,24,3,6,NA,1,NA,NA,1,3,2,1,NA,4,2
0,37,1,6,5,1,NA,0,2,3,1,1,NA,1,2
0,50,1,13,1,1,NA,1,1,3,2,3,NA,1,2
0,39,1,7,4,2,NA,0,1,3,2,3,NA,3,3
1,30,1,4,NA,1,NA,1,2,3,1,3,NA,1,3
0,22,1,3,NA,1,NA,0,1,3,2,1,NA,1,2
1,33,3,12,NA,1,NA,NA,1,1,3,2,NA,4,NA
1,34,1,NA,1,1,NA,0,1,3,2,1,NA,2,3
1,32,1,NA,3,1,NA,NA,1,3,2,2,NA,2,3
0,29,1,NA,NA,1,NA,0,1,3,2,1,NA,1,1
1,28,1,5,1,1,NA,0,1,3,2,3,NA,2,3
1,27,1,6,NA,1,NA,NA,2,3,1,3,NA,2,3
0,44,4,11,1,2,NA,1,2,3,1,3,NA,1,NA
1,22,3,4,NA,1,NA,0,1,3,2,1,NA,2,NA
1,26,1,NA,4,1,NA,0,1,3,2,2,NA,4,3
0,45,1,6,1,2,NA,0,1,3,2,3,NA,1,3
0,44,3,24,4,1,NA,NA,1,2,2,1,NA,4,2
1,31,1,22,4,1,NA,0,1,3,2,3,NA,1,3
0,49,1,4,1,1,NA,NA,1,3,2,1,NA,3,3
0,50,1,7,1,1,NA,1,2,3,1,NA,NA,1,2
0,20,3,5,2,1,NA,NA,1,3,2,3,NA,4,1
0,31,4,3,NA,1,NA,0,1,3,2,3,NA,1,3
0,41,1,3,1,1,NA,0,1,3,2,1,NA,2,2
0,50,1,11,1,2,NA,1,1,3,2,1,NA,2,NA
1,36,1,12,1,2,NA,1,1,3,2,3,NA,1,3
0,NA,1,NA,1,2,NA,1,1,1,3,2,NA,3,1
0,50,4,NA,1,2,NA,NA,1,1,3,1,NA,2,1
1,49,1,21,1,1,NA,1,1,3,2,3,NA,1,2
1,37,1,2,1,1,NA,0,1,3,2,3,NA,1,1
0,52,3,21,4,1,NA,1,2,3,1,1,NA,4,NA
1,23,1,5,1,1,NA,NA,1,3,2,2,NA,3,2
0,38,4,5,4,1,NA,1,1,3,2,3,NA,1,2
1,55,4,NA,1,1,NA,1,1,3,2,1,NA,4,3
0,43,3,3,1,1,NA,1,1,3,2,1,NA,2,NA
0,32,3,12,1,1,NA,0,1,3,2,3,NA,2,3
1,38,2,6,1,2,NA,0,2,3,1,3,NA,1,2
0,38,4,6,1,1,NA,NA,1,1,3,1,NA,1,3
1,19,1,3,NA,2,NA,0,2,3,1,1,NA,1,1
0,59,4,7,NA,1,NA,0,2,3,1,3,NA,1,3
1,18,1,2,NA,2,NA,NA,2,3,1,3,NA,2,3
1,22,1,5,1,2,NA,0,1,3,2,3,NA,2,2
0,NA,1,NA,1,2,NA,0,1,3,2,1,NA,2,NA
0,37,1,3,1,1,NA,0,1,3,2,3,NA,NA,3
1,29,1,14,NA,2,NA,0,1,3,2,3,NA,2,2
1,66,1,2,1,1,NA,1,NA,3,NA,3,NA,1,2
0,25,1,1,NA,1,NA,NA,1,3,2,3,NA,2,NA
0,48,4,15,1,1,NA,1,1,3,2,3,NA,3,1
1,60,1,11,1,2,NA,NA,2,3,1,3,NA,2,2
1,56,1,NA,1,1,NA,1,1,3,2,3,NA,4,2
1,39,1,13,NA,1,NA,0,1,3,2,1,NA,1,2
0,20,1,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,3
1,41,1,22,1,1,NA,1,1,3,2,1,NA,4,1
1,30,1,NA,1,1,NA,0,1,3,2,3,NA,2,3
1,26,1,2,NA,1,NA,0,2,3,1,3,NA,2,3
1,NA,1,NA,NA,2,NA,0,2,3,1,3,NA,2,2
1,35,1,5,1,2,NA,0,2,3,1,2,NA,4,3
1,28,1,5,NA,1,NA,NA,1,1,3,1,NA,4,NA
0,38,2,6,1,1,NA,1,2,3,1,NA,NA,2,2
1,26,1,NA,2,1,NA,0,1,3,2,1,NA,2,2
1,18,1,NA,NA,2,NA,NA,2,3,1,NA,NA,4,2
1,18,3,3,NA,1,NA,NA,2,1,1,3,NA,4,1
0,58,1,NA,4,1,NA,1,1,3,2,1,NA,4,3
0,35,1,NA,1,1,NA,NA,1,3,2,1,NA,4,NA
1,27,1,5,1,1,NA,1,1,3,2,3,NA,1,2
1,38,1,NA,1,1,NA,0,1,3,2,1,NA,2,2
1,58,1,7,1,1,NA,1,2,3,1,1,NA,4,2
0,28,1,2,NA,2,NA,NA,2,1,1,3,NA,1,2
0,42,3,13,1,1,NA,1,1,3,2,1,NA,1,2
1,39,1,11,1,1,NA,1,2,3,1,2,NA,1,3
0,43,1,NA,2,1,NA,0,1,3,2,1,NA,1,NA
1,27,1,15,2,1,NA,NA,1,NA,NA,1,NA,1,NA
1,22,1,12,NA,1,NA,1,2,3,1,3,NA,4,3
1,33,1,2,NA,2,NA,0,1,3,2,2,NA,2,NA
1,47,1,4,4,2,NA,0,1,3,2,3,NA,1,3
0,20,4,5,NA,1,NA,NA,2,1,1,3,NA,4,2
1,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,NA,4,3
1,27,NA,11,1,1,NA,0,1,3,2,1,NA,2,NA
1,33,1,NA,NA,1,NA,0,1,3,2,1,NA,1,3
0,36,NA,6,NA,1,NA,NA,1,3,2,3,NA,4,2
0,42,4,4,1,1,NA,0,1,3,2,3,NA,1,3
0,23,1,1,NA,1,NA,NA,1,1,3,3,NA,3,2
0,40,1,13,1,1,NA,1,1,3,2,1,NA,1,2
1,20,1,6,2,1,NA,NA,2,3,1,3,NA,1,3
1,20,1,3,NA,1,NA,NA,2,3,1,3,NA,1,2
1,24,3,4,NA,1,NA,1,1,3,2,3,NA,4,NA
0,43,4,11,1,2,NA,1,2,3,1,NA,NA,1,NA
0,47,1,4,1,1,NA,1,1,3,2,1,NA,1,3
0,52,1,2,5,2,NA,0,2,3,1,3,NA,1,3
0,18,1,6,2,2,NA,1,1,3,2,2,NA,1,3
1,42,4,23,1,1,NA,NA,1,1,3,3,NA,4,1
1,23,1,5,1,1,NA,NA,1,3,2,2,NA,2,3
0,54,2,5,1,1,NA,0,1,3,2,3,NA,1,3
1,26,1,6,1,2,NA,NA,1,1,3,3,NA,4,NA
0,25,1,4,1,1,NA,0,1,3,2,1,NA,1,3
0,45,4,22,4,1,NA,NA,2,2,1,1,NA,1,2
1,29,NA,5,NA,1,NA,NA,1,3,2,NA,NA,4,2
0,31,1,6,2,1,NA,0,1,3,2,3,NA,1,3
1,23,1,4,NA,2,NA,0,1,3,2,3,NA,3,3
1,33,1,5,1,1,NA,0,1,3,2,1,NA,1,3
1,43,1,11,1,1,NA,0,1,3,2,3,NA,3,NA
1,38,1,23,1,1,NA,NA,1,1,3,3,NA,4,3
1,25,3,3,1,1,NA,0,2,3,1,1,NA,2,NA
0,24,1,13,1,2,NA,NA,1,3,2,3,NA,1,3
0,57,1,12,4,1,NA,1,1,3,2,3,NA,3,3
1,48,3,2,4,1,NA,0,2,3,1,1,NA,1,NA
1,28,1,14,NA,1,NA,NA,1,1,3,2,NA,4,3
1,61,1,6,1,1,NA,0,2,3,1,1,NA,2,3
1,22,3,NA,NA,1,NA,NA,2,3,1,3,NA,2,2
1,41,1,11,1,1,NA,0,1,3,2,1,NA,1,2
0,24,1,NA,NA,1,NA,0,1,3,2,1,NA,4,3
1,21,3,5,NA,1,NA,NA,1,2,2,2,NA,4,3
0,32,3,5,4,1,NA,1,1,3,2,1,NA,4,NA
1,29,1,12,1,1,NA,NA,1,1,3,1,NA,4,1
0,33,3,12,1,2,NA,NA,1,1,3,3,NA,4,1
1,45,3,14,1,1,NA,NA,1,1,3,3,NA,4,1
0,19,4,14,NA,1,NA,1,2,1,1,1,NA,2,3
0,56,4,22,4,1,NA,NA,1,3,2,3,NA,4,3
1,43,2,12,1,1,NA,0,2,3,1,3,NA,4,2
0,36,1,4,NA,1,NA,0,1,3,2,3,NA,2,NA
0,39,1,1,1,1,NA,0,1,3,2,1,NA,4,3
1,37,NA,23,NA,1,NA,NA,1,2,2,1,NA,4,3
1,47,1,4,1,1,NA,0,1,3,2,1,NA,2,3
1,34,1,12,1,1,NA,0,1,3,2,1,NA,2,3
0,49,1,2,5,2,NA,1,1,3,2,3,NA,3,3
0,56,1,12,3,1,NA,1,1,3,2,1,NA,4,2
0,40,1,22,1,2,NA,1,2,3,1,3,NA,2,2
1,57,1,5,1,2,NA,0,1,3,2,1,NA,1,NA
1,18,1,2,NA,1,NA,0,1,3,2,1,NA,4,3
1,46,3,4,2,1,NA,0,1,3,2,3,NA,1,2
0,37,3,2,4,1,NA,NA,2,1,1,1,NA,4,2
0,38,1,NA,1,2,NA,0,1,3,2,3,NA,2,2
0,28,NA,23,1,1,NA,NA,2,1,1,3,NA,4,3
1,41,1,21,1,1,NA,1,1,3,2,1,NA,2,3
0,27,1,4,1,1,NA,NA,1,2,2,3,NA,4,2
0,73,1,NA,3,2,NA,NA,1,3,2,1,NA,3,2
1,31,1,NA,1,1,NA,0,1,3,2,3,NA,4,NA
0,60,1,NA,1,2,NA,0,1,3,2,1,NA,1,NA
0,45,1,3,1,1,NA,0,1,3,2,2,NA,4,3
0,65,1,6,5,2,NA,1,1,3,2,1,NA,1,1
0,19,1,4,NA,2,NA,NA,2,1,1,3,NA,4,2
0,39,1,12,5,1,NA,NA,2,2,1,1,NA,4,2
1,21,1,1,NA,1,NA,0,1,3,2,3,NA,2,3
1,50,1,6,4,1,NA,0,NA,3,NA,1,NA,2,NA
0,35,4,21,2,1,NA,NA,1,1,3,3,NA,4,1
1,32,1,5,1,1,NA,0,1,3,2,1,NA,3,3
1,70,1,13,1,1,NA,NA,2,2,1,1,NA,4,NA
1,42,3,5,5,1,NA,1,2,3,1,3,NA,1,2
0,53,1,6,1,1,NA,NA,1,1,3,1,NA,2,2
1,57,4,4,1,1,NA,0,2,3,1,1,NA,1,2
0,50,1,4,2,1,NA,NA,1,1,3,3,NA,1,2
1,41,1,4,NA,1,NA,0,2,3,1,3,NA,1,2
1,33,1,6,1,1,NA,1,2,3,1,3,NA,4,3
0,19,1,4,NA,1,NA,0,1,3,2,3,NA,1,1
0,75,NA,7,3,2,NA,1,2,3,1,1,NA,4,1
1,46,1,4,1,1,NA,0,1,2,2,3,NA,3,2
1,26,1,23,1,1,NA,NA,1,2,2,1,NA,4,3
0,45,1,6,2,1,NA,0,1,3,2,1,NA,1,NA
0,31,4,24,1,1,NA,NA,2,1,1,NA,NA,4,2
0,26,1,2,1,1,NA,1,1,3,2,1,NA,1,NA
0,42,1,3,4,2,NA,NA,1,3,2,1,NA,4,2
1,32,1,11,NA,1,NA,0,2,3,1,3,NA,1,1
1,52,4,5,1,1,NA,0,2,3,1,2,NA,2,3
1,50,4,24,4,1,NA,0,2,3,1,3,NA,1,NA
0,38,NA,7,1,2,NA,1,1,3,2,3,NA,4,NA
1,27,1,4,1,1,NA,0,1,3,2,2,NA,2,3
1,44,4,23,1,1,NA,1,2,3,1,1,NA,2,1
1,41,3,4,NA,1,NA,0,1,3,2,3,NA,1,3
1,36,1,NA,NA,1,NA,NA,1,3,2,3,NA,1,2
0,20,NA,NA,1,1,NA,NA,1,3,2,NA,NA,2,NA
1,52,4,14,NA,1,NA,1,1,3,2,3,NA,3,2
1,21,2,1,NA,2,NA,0,2,3,1,3,NA,1,3
1,28,NA,22,1,1,NA,NA,2,1,1,NA,NA,4,3
1,26,1,6,1,1,NA,NA,1,3,2,3,NA,1,3
0,45,1,2,5,1,NA,0,1,3,2,3,NA,3,3
1,35,1,14,1,1,NA,NA,1,1,3,3,NA,4,3
1,31,1,NA,NA,1,NA,NA,2,1,1,NA,NA,1,NA
1,27,4,23,1,1,NA,1,2,3,1,3,NA,3,3
1,19,3,1,NA,1,NA,1,1,3,2,3,NA,2,3
1,25,4,21,1,1,NA,1,1,3,2,1,NA,3,2
1,47,2,14,NA,1,NA,1,1,3,2,3,NA,1,1
1,26,1,NA,NA,2,NA,NA,1,3,2,1,NA,1,3
0,28,1,6,4,1,NA,NA,1,1,3,1,NA,4,2
0,46,4,13,5,1,NA,1,1,3,2,1,NA,4,3
0,23,1,6,1,2,NA,0,2,3,1,1,NA,2,3
1,57,1,23,1,1,NA,NA,2,2,1,1,NA,4,3
1,28,1,21,NA,1,NA,NA,1,1,3,3,NA,3,1
0,52,4,25,1,1,NA,1,1,3,2,1,NA,2,2
1,30,4,13,NA,1,NA,0,1,3,2,3,NA,3,2
1,32,2,11,1,1,NA,0,1,3,2,3,NA,1,2
1,63,1,4,1,1,NA,1,1,3,2,1,NA,2,2
1,34,1,11,2,1,NA,NA,1,1,3,3,NA,4,2
0,39,3,22,1,1,NA,1,1,2,2,1,NA,4,1
1,38,1,5,NA,1,NA,0,1,3,2,3,NA,1,2
1,51,1,7,5,1,NA,0,2,3,1,3,NA,2,3
0,53,1,11,1,1,NA,1,2,3,1,3,NA,1,2
0,40,1,6,1,2,NA,1,1,3,2,2,NA,1,2
1,47,4,11,1,1,NA,0,1,3,2,3,NA,1,NA
1,18,1,5,2,1,NA,0,1,3,2,3,NA,1,2
0,23,3,3,NA,2,NA,0,1,3,2,1,NA,1,3
0,21,1,5,2,2,NA,0,1,3,2,3,NA,2,1
0,19,1,12,NA,1,NA,NA,1,1,3,1,NA,4,3
0,34,1,5,1,1,NA,0,1,3,2,1,NA,2,3
1,44,NA,26,2,1,NA,NA,1,3,2,1,NA,2,2
1,21,3,2,2,1,NA,1,2,2,1,3,NA,4,3
1,48,1,3,1,1,NA,NA,2,1,1,1,NA,4,1
1,NA,NA,NA,NA,NA,NA,0,1,3,2,3,NA,3,1
1,38,4,21,1,1,NA,0,1,3,2,2,NA,1,3
0,25,4,1,NA,2,NA,NA,1,2,2,2,NA,1,2
0,48,4,13,1,1,NA,0,2,3,1,1,NA,2,NA
0,23,1,2,NA,1,NA,0,1,2,2,1,NA,3,3
1,52,1,6,1,2,NA,0,1,3,2,3,NA,1,2
0,44,4,6,2,2,NA,0,1,3,2,3,NA,4,2
0,57,1,4,1,1,NA,0,2,3,1,1,NA,1,2
1,48,1,22,NA,1,NA,0,1,3,2,1,NA,1,NA
0,21,3,2,NA,1,NA,0,1,3,2,3,NA,3,NA
0,34,3,5,NA,1,NA,0,1,3,2,1,NA,3,3
1,45,1,6,5,1,NA,0,2,3,1,1,NA,3,2
1,18,1,6,NA,1,NA,0,1,3,2,3,NA,1,3
1,35,1,NA,1,1,NA,0,1,3,2,1,NA,1,2
1,18,1,3,NA,2,NA,NA,1,3,2,3,NA,3,NA
1,24,2,5,NA,1,NA,0,1,3,2,1,NA,1,3
1,46,1,6,1,2,NA,0,2,3,1,2,NA,1,2
1,51,1,6,1,2,NA,1,2,3,1,3,NA,1,2
0,NA,NA,NA,NA,NA,NA,0,1,3,2,1,NA,1,3
0,26,3,6,1,1,NA,NA,1,3,2,1,NA,3,2
0,37,3,5,1,2,NA,0,1,3,2,1,NA,2,2
0,21,3,3,NA,1,NA,NA,1,1,3,1,NA,2,3
1,52,3,11,2,1,NA,0,1,3,2,3,NA,3,1
1,21,1,2,2,2,NA,0,1,3,2,3,NA,1,2
0,32,3,14,1,2,NA,NA,1,1,3,2,NA,4,NA
1,22,3,6,1,1,NA,NA,1,2,2,3,NA,4,3
0,27,1,3,NA,1,NA,NA,2,2,1,3,NA,2,NA
1,26,1,3,NA,1,NA,NA,1,1,3,1,NA,4,2
1,25,4,24,1,1,NA,NA,1,3,2,3,NA,3,2
1,42,1,2,1,1,NA,0,2,3,1,1,NA,1,NA
0,41,4,12,5,1,NA,1,2,3,1,3,NA,4,NA
1,26,1,1,1,1,NA,0,1,3,2,3,NA,2,3
1,33,3,NA,1,2,NA,NA,1,3,2,1,NA,1,2
0,45,1,4,1,1,NA,0,2,3,1,1,NA,1,3
0,52,4,14,4,1,NA,NA,1,1,3,1,NA,4,1
0,23,1,6,1,2,NA,NA,1,1,3,1,NA,4,3
1,20,1,6,NA,2,NA,NA,1,3,2,2,NA,3,2
0,23,4,NA,NA,2,NA,0,1,3,2,3,NA,1,NA
1,24,1,22,1,1,NA,NA,2,3,1,3,NA,4,NA
1,32,4,12,1,1,NA,NA,1,2,2,3,NA,4,3
1,47,1,6,NA,1,NA,0,1,3,2,3,NA,3,2
1,27,3,6,1,1,NA,0,1,3,2,3,NA,1,3
0,24,1,1,2,2,NA,0,1,3,2,2,NA,1,2
1,41,1,6,5,1,NA,0,1,3,2,3,NA,1,3
0,43,1,4,1,2,NA,0,1,3,2,1,NA,1,3
1,39,3,25,1,1,NA,NA,1,3,2,2,NA,4,NA
0,37,NA,14,1,1,NA,NA,2,3,1,3,NA,4,1
0,20,1,11,NA,1,NA,NA,1,3,2,3,NA,3,NA
1,42,1,4,1,1,NA,0,1,3,2,3,NA,2,3
0,21,1,NA,1,1,NA,0,2,3,1,1,NA,3,NA
1,27,3,21,2,1,NA,1,2,3,1,1,NA,2,3
0,18,1,22,2,2,NA,NA,1,1,3,3,NA,3,2
0,84,1,4,1,2,NA,1,1,3,2,1,NA,4,NA
1,31,1,4,1,1,NA,0,1,3,2,1,NA,2,3
1,50,1,2,5,1,NA,1,2,3,1,3,NA,NA,NA
0,42,1,NA,5,2,NA,0,NA,3,NA,1,NA,1,2
0,23,1,13,NA,1,NA,1,1,2,2,3,NA,1,2
1,52,1,12,1,1,NA,0,1,2,2,1,NA,1,1
0,22,1,11,2,1,NA,NA,2,3,1,3,NA,3,2
1,35,2,12,2,1,NA,0,1,1,3,3,NA,1,3
0,39,1,5,1,1,NA,0,2,3,1,1,NA,1,3
1,45,3,14,1,1,NA,NA,2,1,1,1,NA,3,1
1,25,3,21,NA,1,NA,NA,1,3,2,2,NA,4,3
0,29,4,21,1,2,NA,1,1,3,2,3,NA,1,NA
1,23,1,4,NA,1,NA,0,1,3,2,1,NA,1,2
1,48,3,11,4,1,NA,NA,1,3,2,3,NA,3,2
0,54,1,3,NA,1,NA,0,1,3,2,1,NA,4,NA
1,20,1,1,2,2,NA,NA,2,NA,1,1,NA,3,2
1,44,1,6,1,1,NA,1,1,3,2,1,NA,2,3
1,36,1,3,NA,2,NA,0,2,3,1,1,NA,4,NA
1,38,4,3,1,1,NA,0,1,3,2,3,NA,1,2
1,62,1,6,1,1,NA,0,2,3,1,1,NA,2,2
0,62,2,NA,4,2,NA,1,1,2,2,1,NA,1,2
0,18,1,NA,2,2,NA,NA,2,3,1,1,NA,4,2
0,18,1,2,NA,2,NA,NA,2,2,1,3,NA,4,3
1,28,3,21,NA,1,NA,NA,2,2,1,3,NA,4,2
0,44,1,12,1,1,NA,0,1,3,2,1,NA,1,2
1,38,NA,NA,1,1,NA,0,NA,3,NA,NA,NA,3,NA
1,45,1,3,2,1,NA,0,1,3,2,NA,NA,1,NA
1,43,1,3,1,1,NA,0,1,3,2,1,NA,4,NA
0,65,1,NA,3,NA,NA,1,NA,2,NA,NA,NA,3,2
0,55,1,2,1,1,NA,1,1,3,2,1,NA,2,2
1,19,1,14,2,1,NA,0,2,3,1,3,NA,1,3
1,24,1,6,NA,1,NA,NA,1,3,2,3,NA,1,3
0,43,1,1,1,2,NA,0,2,3,1,1,NA,1,NA
1,27,4,12,NA,1,NA,0,1,3,2,3,NA,4,NA
1,35,1,7,NA,2,NA,0,1,3,2,3,NA,1,3
1,48,3,23,4,1,NA,1,1,3,2,1,NA,4,1
1,39,4,21,1,1,NA,0,2,3,1,3,NA,1,2
0,39,1,6,1,2,NA,0,1,3,2,1,NA,2,3
1,44,1,5,1,1,NA,0,1,3,2,1,NA,1,3
0,28,1,11,1,1,NA,1,1,3,2,NA,NA,1,2
1,61,4,21,1,1,NA,1,1,3,2,2,NA,2,2
1,22,1,4,NA,1,NA,0,1,3,2,3,NA,1,3
0,52,1,6,1,2,NA,1,1,3,2,3,NA,4,1
0,39,4,22,1,1,NA,NA,1,1,3,3,NA,4,2
0,30,1,1,1,1,NA,1,2,2,1,3,NA,2,3
1,18,1,12,NA,1,NA,NA,2,2,1,3,NA,2,NA
0,57,1,11,1,1,NA,1,1,3,2,3,NA,4,1
1,57,1,6,NA,1,NA,NA,1,1,3,1,NA,3,2
1,33,2,4,NA,1,NA,NA,1,2,2,2,NA,2,3
1,43,1,NA,5,2,NA,0,1,3,2,1,NA,NA,NA
0,48,1,1,1,1,NA,1,1,3,2,1,NA,2,2
0,39,4,6,NA,1,NA,NA,2,1,1,3,NA,1,2
0,22,1,4,1,2,NA,0,1,3,2,1,NA,1,3
1,49,1,NA,5,2,NA,0,1,3,2,1,NA,1,3
1,52,2,4,5,1,NA,0,1,3,2,3,NA,2,2
1,25,3,4,NA,1,NA,0,1,3,2,3,NA,1,3
0,34,3,14,1,1,NA,1,1,1,3,3,NA,3,2
1,25,1,5,NA,1,NA,0,1,3,2,3,NA,2,NA
1,38,1,3,1,1,NA,0,1,3,2,3,NA,3,NA
1,56,3,23,1,1,NA,1,2,2,1,1,NA,4,3
1,21,1,6,1,1,NA,0,1,3,2,1,NA,1,NA
0,48,1,7,5,2,NA,NA,2,NA,1,3,NA,4,NA
1,78,1,1,1,2,NA,NA,2,1,1,NA,NA,4,NA
0,36,1,14,4,2,NA,1,1,2,2,3,NA,1,NA
0,50,1,1,4,1,NA,0,2,3,1,1,NA,1,2
1,21,3,2,NA,1,NA,NA,1,1,3,3,NA,4,3
0,78,1,3,3,2,NA,NA,1,3,2,NA,NA,3,2
0,21,1,4,NA,1,NA,0,1,3,2,1,NA,4,NA
0,42,1,23,1,1,NA,0,2,3,1,1,NA,4,3
1,30,NA,7,1,2,NA,0,1,3,2,3,NA,1,3
0,30,3,4,2,1,NA,1,2,3,1,3,NA,3,NA
1,33,1,6,2,1,NA,0,1,3,2,1,NA,2,3
0,54,1,12,2,1,NA,1,2,3,1,1,NA,1,2
1,43,1,2,2,1,NA,0,2,3,1,NA,NA,4,1
0,30,1,NA,5,1,NA,NA,1,1,3,NA,NA,4,NA
1,44,4,5,5,1,NA,1,1,3,2,3,NA,3,NA
0,32,1,6,1,1,NA,1,1,3,2,1,NA,4,3
0,20,1,NA,NA,2,NA,0,1,2,2,1,NA,1,NA
0,71,1,NA,1,2,NA,1,1,3,2,3,NA,1,3
0,29,1,4,5,1,NA,1,2,3,1,1,NA,1,2
0,24,1,6,1,2,NA,1,1,3,2,1,NA,1,NA
